Desease,Diagnosa,Link,embedding
hiv,adherence and hiv protection thresholds for emtricitabine and tenofovir disoproxil fumarate preexposure prophylaxis among cisgender women: a systematic review. ,https://pubmed.ncbi.nlm.nih.gov/39120667/,"[-1.5601206e-03  3.0741659e-03 -2.8879213e-04  1.3903514e-03
  3.3688243e-03 -7.2806738e-03  7.3575060e-04  4.9277120e-03
 -9.5432508e-04 -3.8404402e-03  1.4564663e-04 -4.2292289e-03
 -1.9277983e-03  8.7780994e-04  1.4729365e-03 -9.1832835e-04
  3.7899173e-03 -6.9558638e-04 -2.3721196e-03 -4.1208472e-03
  2.3012100e-04 -4.0699667e-04  3.4778388e-03 -1.4491281e-03
 -1.9643910e-03 -2.5598163e-04 -4.4135903e-03  7.1571427e-05
 -4.1337823e-03  1.3606148e-03  5.0005922e-03  1.4015952e-03
 -1.9968541e-04 -1.5012774e-03  4.6879275e-05  2.9053569e-03
 -9.6997863e-04 -2.7333926e-03 -1.1591023e-03 -4.0759123e-03
  2.9095807e-04 -2.3837341e-03 -1.8150093e-03  3.1736291e-03
  3.2892115e-03 -4.4316275e-04 -3.2066547e-03 -2.9523689e-03
  8.9392008e-04  2.8918511e-03  2.5187589e-03 -3.0331686e-03
 -1.2365333e-03  3.9839337e-04 -4.8280554e-03  1.7520582e-03
  3.6406161e-03 -5.4536649e-04 -2.7353489e-03  1.1468353e-03
 -1.6300370e-03  1.5035447e-03 -5.7181023e-05 -5.4967910e-04
 -2.1431386e-03  4.8615769e-03 -9.1632339e-04  1.0851335e-03
 -7.8258780e-04  2.2789838e-03 -2.2847622e-03  1.4766594e-03
  4.0720948e-03  7.7575055e-04  2.1682302e-03  1.0174244e-03
  7.3449133e-04  1.2371503e-03 -1.8394360e-03 -1.7552078e-03
 -3.2014807e-03  2.1482529e-03 -9.6456375e-04  3.8114656e-03
  1.4641536e-04 -1.5749222e-03  7.4378261e-04  2.2602535e-03
  3.3423982e-03 -6.1497785e-04  1.9903816e-03  2.0115317e-03
 -5.7121201e-06  1.3274876e-03  5.8472371e-03  3.2071096e-03
  2.3567309e-03 -3.9640539e-03 -9.9422748e-04 -6.7755766e-04]"
hiv,diagnostic performances of an in-house immunochromatography test based on the monoclonal antibody 18b7 to glucuronoxylomannan for clinical suspected cryptococcosis: a large-scale prototype evaluation in northern thailand. ,https://pubmed.ncbi.nlm.nih.gov/39120647/,"[-2.9728473e-03  1.5981795e-03  1.1541775e-03 -9.3084027e-04
  7.6506170e-04 -3.6054165e-03  5.0301920e-04  3.4332389e-03
 -3.4505650e-03 -2.4111527e-03  1.2663259e-03 -3.2244606e-03
  3.1356553e-03  1.7520421e-03  7.5097819e-04 -2.2082576e-03
  2.9266567e-03 -2.4763361e-04 -1.5328316e-03 -3.8053403e-03
  1.3672567e-03  1.7347778e-04  1.9334991e-03 -3.9475130e-05
  6.6289317e-04  3.8018666e-04 -1.8054851e-03  1.2156399e-03
 -4.1178293e-03  1.0948584e-03  3.0544773e-03  5.1057624e-04
  5.7561474e-04 -1.5638543e-03 -1.9778949e-03  1.4853800e-03
  1.0793267e-03 -2.6883841e-03 -2.4373615e-03 -3.5345168e-03
  1.1579048e-04 -2.0411774e-03 -2.4506683e-03  4.3201086e-04
  2.5125672e-03 -1.4833704e-03 -3.9952430e-03 -1.0203791e-03
  2.1569049e-03 -3.5491979e-04  7.1086828e-04 -3.2303443e-03
 -4.6757180e-03 -1.2825432e-03 -2.4017700e-04 -1.3730900e-03
  1.6064087e-03 -6.2009221e-04 -3.1921265e-03  1.7412534e-03
  1.6447869e-03 -7.1086024e-04  2.4179518e-04  1.6745821e-03
 -2.6824812e-03  3.9058188e-03 -2.8158699e-03  2.3505604e-04
 -3.1731236e-03  3.0070806e-03  4.2569666e-04  4.0129814e-03
  3.2540406e-03  5.8182821e-05  2.1232220e-03  2.9386338e-04
  7.6170638e-04 -2.0908426e-04 -1.7125488e-03 -1.6577708e-03
  7.4596971e-04  3.7586124e-04 -1.3571470e-03  2.8632795e-03
 -7.8169932e-04 -2.7885721e-03  1.4883801e-03  3.4398525e-03
  3.9681080e-03  2.1217989e-03  1.8165616e-03  1.5068239e-03
  1.5589516e-03 -8.4300613e-04  3.7454402e-03  3.4212172e-03
  1.5824486e-03 -2.0009312e-03  2.2656342e-03 -2.0916676e-03]"
hiv,seroreversion in hiv-associated bilateral cmv retinitis: a challenging case report.                  ,https://pubmed.ncbi.nlm.nih.gov/39120632/,"[-5.53161558e-03  1.23781757e-03  6.43999199e-04  1.40044536e-03
  2.09361198e-03 -2.14075437e-03  2.14645523e-03  5.40001364e-03
 -6.14890014e-04 -3.55298072e-03  3.24312481e-03 -8.71546217e-04
  2.51955492e-03  9.74238937e-05  8.26887437e-04 -2.89654499e-03
  3.74336774e-03 -3.14447167e-03  6.94932765e-04 -3.20634851e-03
  3.33698979e-03  8.51664227e-05  1.75445783e-03  1.09476408e-04
 -4.29584831e-03 -2.49150768e-03 -1.38595141e-03  1.21525931e-03
 -5.95392007e-03  2.39985064e-03  1.54482271e-03 -1.70287141e-03
 -1.05828990e-03 -1.16244424e-04  3.50922637e-04  4.87098517e-03
  8.07137258e-05 -1.98954344e-03 -3.22441244e-03 -4.55203233e-04
 -1.62530935e-03 -2.32769130e-03 -3.50674102e-03  1.09210773e-03
 -2.31548445e-04  2.24473421e-04 -1.77926163e-03 -2.62508891e-03
  3.59257939e-03  4.05448815e-03  1.45916431e-03 -4.42501012e-04
 -3.22784809e-03  8.66540882e-04 -1.39555370e-03  1.40806788e-03
  3.24408943e-03 -2.35717511e-03 -4.34535928e-03 -8.91113828e-04
  2.73281336e-03  2.16969429e-03 -1.70629681e-03 -1.62294903e-03
 -5.67421596e-03  3.92403733e-03 -2.03503924e-03  2.69050687e-03
 -4.47229529e-03  2.27095676e-03 -1.63462874e-03  2.58716056e-03
  3.79597838e-03 -2.22156174e-03  1.87437981e-03 -2.52548140e-04
  1.65810765e-04  1.50131516e-03 -5.40833641e-03  1.84652000e-03
 -8.39207962e-04  6.69795880e-03 -2.75592459e-03  3.63299181e-03
  8.72999255e-04 -2.23209569e-03  6.94794871e-04  4.55833972e-04
  2.39275442e-03  3.88726545e-03  2.60908157e-03  9.15074081e-04
  7.91157770e-04 -1.69334305e-03  4.52963170e-03  3.15050455e-03
  2.67365621e-03 -2.04015011e-03 -4.25045844e-04 -4.28290805e-04]"
hiv,longitudinal study of cognitive function in people with hiv and toxoplasmic encephalitis or latent toxoplasma infection. ,https://pubmed.ncbi.nlm.nih.gov/39120536/,"[-3.2139057e-03  5.1725041e-03  1.6026170e-03 -6.5908546e-04
  8.8857929e-04 -4.3737940e-03  1.8711642e-03  8.3367787e-03
 -2.2728671e-03 -4.6758382e-03 -2.8752536e-04 -4.8618955e-03
 -3.5029577e-04 -1.8613394e-03  1.4133169e-03 -1.9714893e-03
  4.2016702e-03 -6.9315254e-05 -3.6117251e-03 -5.9145750e-03
  1.4863441e-03 -3.1828653e-04  2.4426833e-03 -2.1287536e-03
 -8.6090574e-04  5.6445715e-04 -3.2419541e-03  5.8805430e-04
 -4.7871545e-03  3.7570432e-04  2.9359320e-03  3.4827236e-04
  9.9961972e-04 -4.5554847e-03 -3.7022943e-03  3.3910889e-03
  1.3520040e-03 -1.0540952e-03 -7.0554181e-04 -3.1758409e-03
  4.7163639e-04 -4.9139587e-03 -3.4824417e-03  2.8150147e-03
  2.8669061e-03 -4.6808782e-04 -4.8624850e-03 -1.9021395e-03
 -1.0902497e-03  2.9466872e-03 -1.7604179e-06 -1.6336191e-03
 -7.5581932e-04 -2.2885021e-04 -3.5161441e-03  2.9125134e-04
  3.0355498e-03  4.4077716e-04 -3.2340675e-03  1.4050269e-03
  1.6174852e-04 -1.6149388e-03  6.8546017e-04 -1.5363876e-03
 -3.1330353e-03  5.4542273e-03 -8.6062076e-04  1.7073578e-03
 -4.9177264e-03  9.9105132e-04 -2.4089855e-03  2.8521516e-03
  6.8040900e-03  2.2039370e-04  1.0432619e-04  1.7021403e-03
  8.6553075e-04 -1.2262599e-03 -2.4331294e-03 -9.1619120e-05
 -3.0000864e-03 -6.1842863e-04 -8.6544879e-04  2.8075418e-03
  1.8474910e-03 -1.1301400e-03  1.5352503e-03  5.2014231e-03
  4.0328018e-03  3.9157891e-04  3.8055019e-03  2.3065633e-03
  2.1756184e-03 -7.5281819e-04  5.2135363e-03  4.0640887e-03
  5.3911691e-04 -3.1440456e-03  1.4428640e-03  1.8964530e-04]"
hiv,"mpox, sexually transmitted infections and combination prevention: insights from a major cohort in rio de janeiro, brazil. ",https://pubmed.ncbi.nlm.nih.gov/39120535/,"[-3.1168039e-03  3.1476989e-03  1.1892786e-03  5.0698919e-04
 -1.1503890e-03 -5.0808270e-03  2.1923427e-03  6.4978050e-03
 -2.6653579e-03 -3.2841787e-03  6.6553359e-04 -3.4817008e-03
  2.4178261e-03 -4.8748294e-05  4.6315329e-04 -1.0344987e-03
  2.9587438e-03 -2.2898044e-03 -1.1684010e-03 -2.5958384e-03
  1.0829968e-03 -2.2802441e-03  1.6883620e-03 -1.3136665e-03
 -1.0081744e-03  1.3633340e-04 -3.4535918e-03  3.5693814e-04
 -2.5758676e-03 -1.7555743e-04  3.2578611e-03  2.4564881e-03
  1.3336454e-03 -2.1277592e-03 -2.6809720e-03  3.8991307e-03
  2.9641574e-03 -1.6824603e-03 -2.3050042e-04 -2.3782707e-03
  2.2390280e-04 -1.4455045e-03 -1.1651372e-03  1.0607408e-03
 -1.0787332e-03 -1.1810862e-03 -1.3298979e-03 -1.9457757e-03
 -4.1422457e-04  2.9525189e-03  2.4545994e-03 -4.4238294e-04
 -2.2655183e-03 -3.0451727e-03 -1.8357578e-03  5.9037277e-04
  2.2871667e-03 -8.9879800e-04 -1.8346580e-03 -9.0153032e-04
 -4.7375695e-04  7.5793528e-04 -6.1961706e-04 -1.1906659e-03
 -2.6099973e-03  4.0126960e-03  7.3206984e-04  3.4694490e-03
 -2.0764293e-03  2.1467335e-03 -6.9728034e-04  1.0246723e-03
  2.7059461e-04 -3.8192691e-05  1.2103188e-03 -6.2345562e-04
 -1.5036399e-03  1.8141953e-03 -1.9598664e-03  7.1725040e-04
 -3.5326635e-03  2.7681285e-04  2.4580788e-03  2.1194965e-03
 -1.3554205e-04  1.3235376e-04  2.6251511e-03 -2.2465146e-04
  1.3689685e-03 -1.4988355e-03  2.1127104e-03 -1.6627846e-03
  1.8197568e-03 -7.5781159e-04  4.2254506e-03  4.1788416e-03
  1.4021794e-03 -2.0265791e-03  2.1240997e-04 -2.1872164e-03]"
hiv,uneven progress in reducing mortality in people with hiv underscores the need for interventions focused on vulnerable populations. ,https://pubmed.ncbi.nlm.nih.gov/39120527/,"[-1.7905065e-03  2.2685272e-03  2.0166060e-03 -1.2963344e-03
 -1.0831350e-03 -4.4909744e-03  3.6142173e-04  7.0888516e-03
 -4.9455399e-03 -3.4881309e-03 -3.5453690e-05 -5.4644565e-03
 -1.9304611e-03  1.2296991e-03 -5.9890648e-04 -3.6924456e-03
  1.8281196e-03 -1.5431641e-03 -1.4386256e-03 -8.8721924e-03
  1.7368448e-03  3.3350263e-04  3.2335457e-03 -1.2965816e-04
 -1.7871103e-03 -2.1503826e-03 -3.8984281e-03 -1.0844098e-03
 -4.5905183e-03  3.4881863e-04  3.7989169e-03 -7.5884932e-04
  2.1924195e-03 -6.0805231e-03 -3.5764228e-03  3.7011334e-03
  9.8141748e-04 -1.0855081e-03 -2.1343271e-03 -4.7070784e-03
  1.0300274e-03 -4.8397318e-03 -4.3591824e-03  2.2677605e-03
  3.4176288e-03 -2.6036408e-03 -3.0303306e-03 -1.7742804e-03
  1.4954110e-03  1.9238455e-03 -5.7935453e-04 -3.3294745e-03
 -2.6339956e-04 -1.5245136e-03 -1.1667401e-03 -4.8531673e-04
  3.8572852e-03 -2.7881018e-03 -4.3951627e-03  3.3785930e-04
  8.3041721e-04 -8.9521025e-04  5.0323771e-04 -1.1870122e-03
 -3.8836943e-03  4.8902798e-03  3.9777404e-04  2.6637015e-03
 -4.9694269e-03  3.1518729e-03 -3.6896273e-04  4.1823005e-03
  4.7605135e-03  6.6444496e-05  6.6301422e-03  3.3255136e-03
  1.1118463e-03 -4.9125322e-04 -1.7037649e-03  7.7770215e-05
 -4.5326492e-04 -8.2640920e-04 -6.8928680e-04  3.7995167e-03
 -2.1530385e-03 -9.9854823e-04  5.5383478e-04  2.8430584e-03
  2.6659996e-03  1.7977133e-03  3.8329980e-03  2.3145822e-03
  6.3643226e-04  9.4955385e-04  7.0989365e-03  3.6051071e-03
  2.5931137e-04 -5.3257919e-03  2.2311565e-03  7.9416804e-04]"
aids,childhood sexual trauma and opioid use among older adults living with hiv.                           https://pubmed.ncbi.nlm.nih.gov/39134039/,https://pubmed.ncbi.nlm.nih.gov/39134039/,"[-2.5995253e-03  2.7024795e-03 -3.8165771e-04 -3.3133300e-03
  6.2569749e-04 -5.4149111e-03 -4.7902364e-04  7.4768085e-03
 -1.5671171e-04 -4.3395814e-03 -2.6426013e-03 -2.6780325e-03
 -2.6814811e-04 -2.4428824e-05  4.5874549e-04 -3.9856583e-03
  1.1650209e-03 -3.8188663e-03 -1.3836822e-03 -4.5719254e-03
  1.8296069e-03 -1.5905753e-03  3.0491224e-03 -3.8548650e-03
 -6.8046793e-04 -2.1551689e-03 -2.7051331e-03 -1.6646851e-03
 -4.7776243e-03  6.4619759e-04  3.1205281e-03 -3.2034150e-04
  6.0152326e-04 -4.4331504e-03 -1.3946758e-03  4.9177683e-03
  1.0392186e-03  1.2003505e-04 -3.1836142e-04 -1.7878995e-03
  2.9764881e-03 -2.7700812e-03 -1.7113349e-03  1.5124710e-03
  3.1121212e-04 -2.0530538e-03 -1.9977406e-05 -1.0535038e-03
  3.8217935e-03  2.4318360e-03  5.0937706e-03 -3.2664542e-03
 -1.5607990e-03  1.9416801e-03 -1.9926000e-03  2.6720443e-03
  3.4910289e-03 -2.2679702e-03 -3.8865742e-03  1.0983796e-03
  7.2165544e-04  1.1513080e-03 -2.3381424e-03 -1.3794756e-03
 -3.8099647e-04  2.8651194e-03 -1.6244190e-03  1.8704708e-03
 -3.0239357e-03  1.7670413e-03 -9.2715345e-04  3.0954618e-03
  4.7282223e-03  8.6876232e-04  1.9096852e-03  5.3459540e-04
  1.2487504e-03  9.2206395e-04 -4.0232460e-03 -1.2539749e-04
 -1.4334063e-03  1.2253972e-03 -1.3581293e-03  3.0541467e-03
 -4.3368357e-04 -2.4307573e-03 -4.8052892e-04  4.0714438e-03
  2.2445396e-03  1.5631954e-03  4.0900172e-03  2.1408584e-03
  1.1920790e-03  3.3085581e-04  4.3666605e-03  3.4343970e-03
 -3.3715920e-04 -3.2792040e-03 -3.1992648e-04 -2.6712613e-03]"
aids,"hiv-1 resistance and virological failure to treatment with the integrase inhibitors bictegravir, cabotegravir, and dolutegravir: a systematic literature review. ",https://pubmed.ncbi.nlm.nih.gov/39134019/,"[-6.4790961e-03  9.8008628e-04 -3.4234868e-04 -1.1223961e-03
  2.8736424e-03 -6.1619068e-03  7.9805421e-04  7.3168967e-03
 -3.9704973e-03 -3.3904915e-03 -1.1462141e-03 -3.3858339e-03
 -2.1603715e-03  9.3854335e-04  7.7627320e-04 -2.6455449e-03
  3.7751771e-03 -2.4316108e-03 -2.6680818e-03 -5.6775138e-03
  7.3682371e-04 -3.3944601e-04  2.6584023e-03 -9.4305997e-04
 -3.0102115e-04 -1.1624357e-03 -3.3222307e-03  1.7402937e-03
 -4.3141549e-03  9.2441827e-05  7.2967098e-03 -1.0300977e-03
  2.0727573e-03 -4.2263330e-03 -1.0369206e-03  4.5151995e-03
  2.9320200e-03 -8.7696785e-04 -1.6276101e-03 -1.5887929e-03
  3.9821756e-03 -3.1420819e-03 -5.1106662e-03  7.4214878e-04
  1.5850719e-03  8.3057872e-05 -3.7742222e-03  1.8920345e-03
  1.8707059e-03  2.8808524e-03  3.8680898e-03 -4.3233358e-03
 -2.6241299e-03  1.5551557e-03 -3.4860184e-03  1.5735511e-03
  5.6484910e-03 -9.8840136e-04 -5.4101122e-04  2.8749709e-03
  5.5294240e-05  2.0335375e-03  3.1102556e-03  3.8401419e-04
 -3.5089310e-03  2.9428834e-03  2.0623962e-04  1.0813269e-03
 -3.8134439e-03  3.2205479e-03 -2.2973171e-03  2.5643662e-03
  3.1791807e-03 -1.8980053e-03  9.6112362e-04  3.0098917e-04
  4.5037240e-04  5.3567183e-04 -2.4152109e-03 -6.5949030e-04
 -4.8750988e-03  3.1911600e-03  1.5742013e-04  4.3533952e-03
 -5.3091870e-05 -1.3171019e-03 -8.8278510e-05  3.6665197e-03
  3.6547917e-03  1.5127284e-03  1.5423935e-03  2.6577816e-03
  1.7903563e-04  3.9122361e-04  7.2051389e-03  4.6758130e-03
  1.1129682e-03 -5.3848601e-03  2.3891895e-04 -5.5132760e-04]"
aids,prevalence of and gene regulatory constraints on transcriptional adaptation in single cells.         ,https://pubmed.ncbi.nlm.nih.gov/39135102/,"[-3.3318244e-03  2.8355243e-03  4.2768042e-03  2.3044362e-03
  2.5396354e-03 -6.6358405e-03 -1.9017149e-04  5.6649079e-03
 -3.8761392e-03 -3.6538960e-03  1.1525183e-03 -8.0427574e-03
 -4.1465275e-04  2.3347547e-03  1.7061754e-03 -2.0284315e-03
  1.5784859e-03  7.9599424e-04 -3.2617401e-03 -4.3994146e-03
  2.6794139e-03 -6.6515367e-04  5.7426388e-03 -4.3740557e-03
 -1.1319515e-03 -1.5327235e-03 -4.4135484e-04  1.0894388e-03
 -2.9011136e-03  1.2972249e-03  4.3927124e-03 -1.0364037e-03
  1.9141062e-03 -1.5264503e-03  2.0985959e-04  1.4031520e-03
  1.3829423e-03 -7.5013324e-04 -4.7028236e-04 -3.4801543e-03
 -6.3375250e-04 -1.7383232e-03 -4.2338874e-03  1.4703191e-03
  1.2438450e-03  2.2952477e-03 -2.4245474e-03 -1.4201080e-03
  1.0826999e-03  9.9903916e-04  3.0657880e-03 -9.3979790e-04
 -4.2587300e-03  2.5007009e-04 -5.0995417e-04  2.0472577e-04
 -1.2415314e-04 -4.1331341e-03 -8.4331521e-04  1.0344451e-03
 -2.9028319e-03 -7.5367898e-05 -1.5767799e-03 -2.8277357e-04
 -3.8218703e-03  6.0364399e-03  7.0383440e-04  1.9122659e-03
 -4.0008095e-03  1.3480028e-03 -6.0136884e-04  2.7873700e-03
  4.2169439e-03  3.1975850e-03  4.5683053e-03  4.5695123e-03
  5.6310830e-05  5.1807758e-04  2.2045558e-04  1.5677679e-03
 -1.9423310e-03 -8.8700163e-04 -7.0845772e-04  2.9288635e-03
 -2.2454935e-03 -2.6401451e-03 -1.2231509e-04  2.7698206e-03
  6.0181194e-03  2.4379441e-03  3.3761675e-03  3.5882245e-03
  1.8898821e-03 -8.6512946e-04  4.1424460e-03  3.6734622e-03
  3.7183929e-03 -3.5699231e-03  2.0221986e-03  6.5508252e-04]"
aids,tailoring biomaterials for vaccine delivery.                                                        ,https://pubmed.ncbi.nlm.nih.gov/39135073/,"[-9.4120449e-04 -3.0655725e-04 -1.5066710e-03  1.8581910e-03
  1.0573749e-03 -3.1526939e-03  3.7911474e-03  2.4508894e-03
 -2.4618884e-03 -3.0557620e-03 -4.5593129e-04 -3.0806488e-03
 -3.9877770e-03  5.6428262e-03  4.9708958e-04 -8.3631818e-04
 -1.7166371e-05  8.7961776e-04  9.5935911e-04 -1.0516059e-03
  3.5908329e-04  1.1023259e-03  2.5921790e-03  3.3627781e-03
  2.2223049e-03 -2.2580805e-03 -3.3405703e-03 -2.6436201e-03
  2.7521327e-04  4.1923895e-03  1.8117416e-03  1.1003200e-03
  1.2884085e-03 -1.4147832e-03 -3.3077910e-03  4.4168951e-03
 -2.7892101e-03 -2.9646681e-04 -1.6509499e-03 -4.1370639e-03
 -1.4557454e-03 -6.2406622e-03 -3.2503420e-05 -1.6715862e-03
  4.1126683e-03  5.0736852e-03 -2.6688292e-03 -2.6514116e-03
 -5.4470724e-03  5.7874247e-05 -7.2155602e-04 -3.8278177e-03
 -3.7375898e-03 -3.8394216e-03 -2.8451288e-03 -1.9513688e-03
 -4.7065184e-04 -5.0047468e-03 -1.2984405e-03  3.8360395e-03
 -2.4269461e-03 -1.6736099e-03  2.2077924e-04  3.6289426e-03
  5.3042680e-04  2.5264821e-03 -1.1366074e-03 -4.2727133e-03
 -4.7868127e-03  3.0113610e-03 -3.2371926e-04  1.9487232e-03
 -2.6824526e-03  4.6399850e-03  5.2902512e-03 -2.9608577e-03
 -2.3275921e-04  4.5491327e-04 -2.7878899e-03  7.6446345e-04
  1.4452760e-03 -4.4976803e-03 -5.8023003e-04 -3.3347329e-04
  7.3681775e-05 -1.5936308e-03  1.7083740e-03  1.4011520e-03
 -1.5152970e-03  9.0643950e-04 -2.5557426e-03 -3.5039344e-04
  2.1075937e-03  1.6463653e-04 -1.1107889e-04  5.5389327e-04
  3.8452700e-03 -3.5148202e-03 -1.2493077e-03  9.4709639e-04]"
aids,implementing group care in dutch and surinamese maternity and child care services: the vital importance of addressing outer context barriers.,https://pubmed.ncbi.nlm.nih.gov/39134970/,"[-1.6718659e-03  8.5169665e-04  1.4508229e-03 -1.0166708e-03
  4.1024825e-03 -2.7859488e-03  5.4764742e-04  6.1872718e-03
 -1.8594146e-03 -4.4232998e-03 -4.1952488e-04 -2.9522781e-03
 -2.2927052e-03  2.0685731e-03  1.9364062e-03 -1.0982135e-03
  2.6723719e-03 -3.1939527e-04 -5.0214399e-05 -4.5136563e-03
  6.0843700e-04 -5.7283940e-04  1.5420807e-03 -3.1483818e-03
  8.9240493e-04 -1.4137517e-03 -2.7606594e-03  1.0096605e-03
 -3.6955699e-03  1.5095411e-03  2.6673446e-03 -1.0542885e-03
  1.5935261e-03 -5.6150472e-03  1.2878166e-04  2.5680545e-03
  4.5242766e-04 -1.9837560e-03 -4.7758874e-04 -4.1651065e-03
  1.2606601e-04 -3.1352141e-03 -3.7898638e-03  1.6482885e-03
  2.1446743e-03 -1.8879017e-04 -3.6745501e-04 -1.3543047e-03
  1.5959442e-03  1.9726760e-03  7.2746043e-04 -2.1420354e-03
  1.9295816e-04 -4.8445956e-05 -4.4616219e-05  1.0858844e-03
  4.2358399e-03  2.9250380e-04 -5.0365198e-03  2.7300215e-03
 -5.2813278e-04  7.9144945e-04 -7.8627339e-04 -1.1945823e-04
 -3.2340433e-03  2.9355790e-03  2.2198872e-03  2.1447707e-03
 -2.2345828e-03  5.6301812e-03  3.1045149e-04  3.4923784e-03
  4.5753988e-03 -5.7925296e-04  1.7713131e-03 -1.1303767e-03
 -1.0821848e-03  1.2249602e-03 -3.1732284e-03 -1.2916619e-03
 -1.3483833e-03 -5.5376929e-04  1.1819304e-04  4.6259277e-03
  3.4589571e-05 -1.8890237e-03  1.1129737e-03  3.6671266e-03
  2.0931971e-03  4.0250709e-03  2.5766897e-03  2.8117162e-03
  8.7403657e-04 -2.2801959e-03  5.2157375e-03  2.8691802e-03
  2.3553031e-03 -3.0114541e-03  2.0607929e-03 -1.7215054e-03]"
aids,assessment of impaired glomerular filtration rate and associated factors in south west ethiopia: a cross-sectional study. ,https://pubmed.ncbi.nlm.nih.gov/39134947/,"[-4.5566745e-03  4.5024208e-03  1.4851833e-03  1.2452190e-03
  1.8571685e-03 -5.4783141e-03 -2.5165619e-04  8.5924743e-03
 -3.4871630e-03 -4.5462241e-03 -1.4572988e-03 -5.0035203e-03
  2.2248237e-03 -5.7896029e-04  2.0075035e-03 -3.3494439e-03
  3.0954238e-03 -1.1414483e-03 -1.2966322e-03 -1.5094188e-03
  6.0967781e-04  1.2849907e-03  5.0530476e-03 -1.3225806e-03
 -1.0814723e-03  6.9016009e-05 -2.8532052e-03 -3.2577466e-04
 -4.0787882e-03 -1.9513484e-04  5.5199661e-03  2.1045416e-04
  3.8008257e-03 -5.1344517e-03 -2.4722919e-03  5.0057033e-03
  1.5112865e-03 -9.0870378e-04 -5.2482972e-04 -3.3772211e-03
 -6.5106724e-04 -6.8560807e-04 -1.5641266e-04  2.0360861e-03
 -1.3218248e-03  1.7061812e-04 -3.2598036e-03 -2.4613403e-03
  3.6040095e-03  1.9629758e-03  6.4682408e-04 -4.5966906e-03
 -4.8038634e-03 -1.4011151e-03 -4.1971887e-03  2.2974389e-03
  5.0244788e-03 -1.2881198e-03 -2.2984962e-03  2.1241540e-03
  1.0182910e-03  9.6116029e-04  1.0259124e-03 -6.9569040e-04
 -2.8673287e-03  4.4415547e-03  2.5923777e-04  4.3935664e-03
 -3.4720846e-03  4.2744423e-03 -2.4888797e-03  2.3551919e-03
  4.3305275e-03  4.9728784e-05  4.7543133e-03  1.3315037e-03
  1.6529800e-03 -5.0958362e-04 -1.1123504e-03  2.6215371e-04
 -3.6801489e-03 -5.4189877e-04 -1.6823460e-03  3.2721804e-03
  6.5131928e-04  9.6582226e-04  4.5858566e-03  3.2768978e-03
  1.6236230e-03  8.6072658e-04  3.4771506e-03  2.0386328e-03
  1.5676026e-03 -4.7504055e-04  4.7321608e-03  4.0814197e-03
  1.1564232e-03 -3.2245638e-03  1.2163939e-03 -1.6126025e-03]"
aids,glycoscience data content in the ncbi glycans and pubchem.                                          ,https://pubmed.ncbi.nlm.nih.gov/39134728/,"[-5.3835069e-03  3.8127946e-03  2.1381867e-03  8.8715181e-04
  5.3945062e-04 -4.4876230e-03  4.0256451e-03  6.3745030e-03
 -3.2591200e-03 -3.1622860e-03  1.1490842e-03 -2.1774797e-03
 -1.0916357e-03  4.4240016e-03 -5.6022574e-04 -1.4558953e-03
  3.2370905e-03  1.2017885e-04 -2.2899339e-04 -6.0042161e-03
  3.7579329e-03 -2.8809546e-03  3.0395596e-03 -2.7395773e-03
 -1.2257741e-03  9.3265098e-06 -1.8343260e-03  2.2859557e-03
 -9.0403147e-03  1.2867033e-03  1.8198863e-03 -1.3406973e-03
  1.7363999e-04 -4.6012304e-03  2.8670095e-03  4.0117106e-03
  1.4405386e-03 -7.0803368e-04 -3.0902779e-04 -6.4900499e-03
 -3.0904970e-04 -4.3476326e-03 -2.0573579e-03  2.2046454e-03
  4.0518707e-03 -2.5602840e-03 -3.7837769e-03  1.1726073e-03
  1.9482372e-03  2.8046400e-03  3.1948627e-03 -3.0258200e-03
 -3.9369734e-05  1.1972389e-03 -1.2823798e-03 -2.7083693e-04
  5.0394963e-03 -2.5648167e-03 -1.5445962e-03  2.7502351e-03
  2.0237606e-04  2.2227918e-03  2.6418352e-03 -2.4568965e-03
 -2.3643936e-04  3.7691875e-03  1.3376728e-03  2.3051489e-03
 -1.8722457e-03  7.8572780e-03  1.8949395e-04  1.2873614e-03
  3.7306473e-03 -2.6076862e-03  5.3932518e-03  2.4387250e-03
  2.0971943e-03  3.0730778e-04  3.4208669e-04 -4.5750281e-03
 -3.3517571e-03  7.9654669e-04  4.2101014e-03  3.7987260e-03
 -1.6804559e-03 -3.6667692e-03  1.8948218e-03  2.9933758e-03
  2.2297383e-04  2.7704416e-03  1.9187522e-03  9.3931827e-04
  5.9415895e-04 -6.3869514e-04  4.2061154e-03  3.9462680e-03
  2.4070062e-03 -3.6445856e-03  1.6389992e-03  9.7229076e-04]"
